a_nmc,b_nmc,c_nmc,d_nmc,graphite_diff_parameter,sep_por,neg_por,pos_por,cap_dl_neg,p1,p2,p3,p4,p5,p6,p7,p8
-5.927237666196128,-14.95647761505789,4.227742635504945,0.9197265028160596,0.981529378758631,0.3439227557424145,0.3109397354223746,0.443028708213513,0.2451778200456325,0.6543597405657771,528.2813228979953,217.81853893988372,1.9957368846628545,17.24723965256035,507.4040724896668,0.0019713598958029,329.64609465124624
-17.91703832285734,-10.542760792801822,2.9185316322780634,-0.1437137877174867,1.0041603841172293,0.3485188145349642,0.2918727890725301,0.2919882507709445,0.3061106088309294,1.8822453890925357,86.73547043400893,1051.9378305873267,0.7705747119201911,1.384982606612139,200.56583774381767,0.0051627676317104,67.71428087870619
-27.82541669648746,5.643441879733592,-3.342639859875624,2.1738572216451577,0.9921916395957956,0.27198427568213,0.2031783484680361,0.3165100544964447,0.1064166421451614,1.8467194675226144,58.23853344665073,129.78148331781415,0.4351340550144676,17.426483784771595,559.7921433793676,0.0055486245798519,129.5895402873821
-26.24366811267034,3.132156924913432,-2.051905795716281,1.875348666500582,0.9906239183859396,0.2257765224114348,0.423398535477791,0.354508132921101,0.1089457773468246,1.9655280005390068,152.38253102789693,877.9025789932747,1.3069832262377945,6.959286959847613,144.7846358816654,0.0057610798142517,85.44964212333116
-25.60567471645686,0.3754415731397107,-1.6163180594272726,1.2144169534622993,0.9928436346985636,0.4456094287585405,0.2725307347411334,0.4431239758870134,0.2416846886319658,0.178893397659288,999.448761732925,1202.9107289898927,0.8229431465387863,2.6706366910390527,218.10024551673632,0.0011466752642484,437.6846855148039
-35.252835864713866,10.541888560281778,-5.0186700938885735,2.0752394286054314,1.005766101934381,0.3798871367218361,0.2738178994939757,0.4329942305094085,0.3217452839393167,0.9324101752592906,92.06369812552704,676.8176841005863,0.104738038916221,4.795080782041617,237.85021237523875,0.0053722274115716,110.68869679661223
-26.01166458141098,-1.0112681374479884,-0.9259783338345108,0.7424715312497344,0.9957743184079216,0.2329253793874571,0.2737513840537738,0.4117421299149268,0.2185436170836293,1.4072331228363062,179.76301053790766,1372.471970588589,0.3977915576734055,18.71411177866046,189.5919596622412,0.0053844814167691,101.21926280626252
-33.46013233320608,5.998928230372117,-2.7707372111002866,1.207031674562549,0.9969044335320144,0.3954634894009934,0.3863527018012355,0.3332314824016275,0.1770648758126813,0.1961376561064017,1572.8104174205405,1574.1395027669046,0.6974193797490723,8.802255712359297,393.6081546138128,0.0082860925359203,65.81783377355438
-62.47293068196068,42.86814517509742,-16.193796267162703,5.383700958098583,1.0055967169986155,0.3796705927474668,0.4178624056222192,0.3234171180994162,0.0835483891938846,1.099736159226197,198.10543987502356,1259.2714310241065,1.026644841649772,11.0850388367769,511.48717582598334,0.0089543926670114,37.95415401100847
24.028321986585247,-51.221685553376055,17.165694493492218,-2.832205000088805,0.9905788403309984,0.2271134031788046,0.2701063215322223,0.2888096256693648,0.2116778924697926,0.233726176249425,1452.4600666159463,1472.46970514166,0.8662221449588389,6.449826987793642,385.88867816238,0.0034095884388385,208.75377293351
